[1/4] Creating LuaState...
[2/4] Opening standard library...
[3/4] Loading source (parse + compile)...
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=1 r1=0 r2=1 freereg=2 nactvar=0 line=7
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=134
[cg_emit_eq] e1=NonReloc info=9 e2=KInt info=0 r1=9 r2=132 freereg=10 nactvar=8 line=149
[cg_emit_eq] e1=NonReloc info=9 e2=KInt info=0 r1=9 r2=133 freereg=10 nactvar=8 line=149
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=10 r1=9 r2=10 freereg=11 nactvar=8 line=149
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=10 r1=9 r2=10 freereg=11 nactvar=8 line=154
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=10 r1=9 r2=10 freereg=11 nactvar=8 line=159
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=10 r1=9 r2=10 freereg=11 nactvar=8 line=160
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=163
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=18 r1=16 r2=18 freereg=19 nactvar=17 line=233
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=18 r1=16 r2=18 freereg=19 nactvar=17 line=234
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=18 r1=16 r2=18 freereg=19 nactvar=17 line=235
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=18 r1=16 r2=18 freereg=19 nactvar=17 line=236
[cg_emit_eq] e1=NonReloc info=17 e2=NonReloc info=10 r1=17 r2=10 freereg=19 nactvar=18 line=239
[cg_emit_eq] e1=NonReloc info=19 e2=NonReloc info=16 r1=19 r2=16 freereg=20 nactvar=18 line=239
[cg_emit_eq] e1=NonReloc info=18 e2=NonReloc info=16 r1=18 r2=16 freereg=19 nactvar=17 line=260
[cg_emit_eq] e1=NonReloc info=18 e2=NonReloc info=19 r1=18 r2=19 freereg=20 nactvar=17 line=261
[cg_emit_eq] e1=NonReloc info=18 e2=NonReloc info=19 r1=18 r2=19 freereg=20 nactvar=17 line=261
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=11 r1=9 r2=11 freereg=12 nactvar=10 line=268
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=11 r1=9 r2=11 freereg=12 nactvar=10 line=271
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=11 r1=9 r2=11 freereg=12 nactvar=10 line=274
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=11 r1=9 r2=11 freereg=12 nactvar=10 line=277
[cg_emit_eq] e1=NonReloc info=1 e2=KInt info=0 r1=1 r2=127 freereg=2 nactvar=2 line=291
[cg_emit_eq] e1=NonReloc info=17 e2=NonReloc info=19 r1=17 r2=19 freereg=20 nactvar=18 line=300
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=13 line=306
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=13 line=306
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=13 line=307
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=13 line=308
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=13 line=310
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=13 line=311
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=13 line=312
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=13 line=313
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=13 line=315
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=13 line=319
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=13 r1=16 r2=13 freereg=17 nactvar=15 line=334
[4/4] Executing chunk...
testing scanner
+
+
[cg_emit_eq] e1=NonReloc info=3 e2=KInt info=0 r1=3 r2=161 freereg=4 nactvar=2 line=6
[cg_emit_eq] e1=NonReloc info=3 e2=NonReloc info=4 r1=3 r2=4 freereg=5 nactvar=2 line=11
[cg_emit_eq] e1=NonReloc info=4 e2=NonReloc info=5 r1=4 r2=5 freereg=6 nactvar=3 line=15
[cg_emit_eq] e1=NonReloc info=5 e2=NonReloc info=6 r1=5 r2=6 freereg=7 nactvar=4 line=42
[cg_emit_eq] e1=NonReloc info=5 e2=NonReloc info=6 r1=5 r2=6 freereg=7 nactvar=4 line=43
+
+
+
[err] pcall_k failed: Runtime: coroutines not yet implemented (Phase E)
