[1/4] Creating LuaState...
[2/4] Opening standard library...
[3/4] Loading source (parse + compile)...
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=1 r1=0 r2=1 freereg=2 nactvar=0 line=7
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=94
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=96
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=97
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=98
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=99
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=100
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=101
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=102
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=103
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=104
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=105
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=106
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=107
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=108
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=109
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=110
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=111
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=112
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=126
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=127
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=128
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=10 r1=9 r2=10 freereg=11 nactvar=8 line=139
[cg_emit_eq] e1=NonReloc info=10 e2=KInt info=0 r1=10 r2=138 freereg=11 nactvar=9 line=147
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=149
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=150
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=151
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=152
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=153
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=154
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=155
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=156
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=157
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=160
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=161
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=162
[cg_emit_eq] e1=NonReloc info=10 e2=KInt info=0 r1=10 r2=128 freereg=11 nactvar=9 line=164
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=15 r1=9 r2=15 freereg=16 nactvar=14 line=166
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=15 r1=10 r2=15 freereg=16 nactvar=14 line=166
[cg_emit_eq] e1=NonReloc info=11 e2=NonReloc info=15 r1=11 r2=15 freereg=16 nactvar=14 line=166
[cg_emit_eq] e1=NonReloc info=12 e2=NonReloc info=15 r1=12 r2=15 freereg=16 nactvar=14 line=166
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=15 r1=13 r2=15 freereg=16 nactvar=14 line=166
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=15 r1=9 r2=15 freereg=16 nactvar=14 line=168
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=15 r1=10 r2=15 freereg=16 nactvar=14 line=168
[cg_emit_eq] e1=NonReloc info=11 e2=KInt info=0 r1=11 r2=138 freereg=15 nactvar=14 line=168
[cg_emit_eq] e1=NonReloc info=12 e2=NonReloc info=15 r1=12 r2=15 freereg=16 nactvar=14 line=168
[cg_emit_eq] e1=NonReloc info=15 e2=NonReloc info=16 r1=15 r2=16 freereg=17 nactvar=14 line=171
[cg_emit_eq] e1=NonReloc info=15 e2=NonReloc info=16 r1=15 r2=16 freereg=17 nactvar=14 line=172
[cg_emit_eq] e1=NonReloc info=15 e2=NonReloc info=16 r1=15 r2=16 freereg=17 nactvar=14 line=173
[cg_emit_eq] e1=NonReloc info=15 e2=NonReloc info=16 r1=15 r2=16 freereg=17 nactvar=14 line=174
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=16 r1=9 r2=16 freereg=17 nactvar=15 line=177
[cg_emit_eq] e1=NonReloc info=10 e2=KInt info=0 r1=10 r2=132 freereg=16 nactvar=15 line=177
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=16 r1=9 r2=16 freereg=17 nactvar=15 line=179
[cg_emit_eq] e1=NonReloc info=10 e2=KInt info=0 r1=10 r2=129 freereg=16 nactvar=15 line=179
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=17 r1=16 r2=17 freereg=18 nactvar=15 line=180
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=17 r1=16 r2=17 freereg=18 nactvar=15 line=181
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=17 r1=16 r2=17 freereg=18 nactvar=15 line=183
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=17 r1=16 r2=17 freereg=18 nactvar=15 line=184
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=17 r1=16 r2=17 freereg=18 nactvar=15 line=185
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=17 r1=16 r2=17 freereg=18 nactvar=15 line=186
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=17 r1=16 r2=17 freereg=18 nactvar=15 line=187
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=17 r1=16 r2=17 freereg=18 nactvar=15 line=192
[cg_emit_eq] e1=NonReloc info=15 e2=NonReloc info=19 r1=15 r2=19 freereg=20 nactvar=18 line=201
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=17 r1=16 r2=17 freereg=18 nactvar=15 line=205
[cg_emit_eq] e1=NonReloc info=17 e2=NonReloc info=18 r1=17 r2=18 freereg=19 nactvar=16 line=211
[cg_emit_eq] e1=NonReloc info=17 e2=NonReloc info=18 r1=17 r2=18 freereg=19 nactvar=16 line=211
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=17 r1=16 r2=17 freereg=18 nactvar=15 line=216
[cg_emit_eq] e1=NonReloc info=17 e2=NonReloc info=18 r1=17 r2=18 freereg=19 nactvar=16 line=222
[cg_emit_eq] e1=NonReloc info=16 e2=NonReloc info=18 r1=16 r2=18 freereg=19 nactvar=17 line=226
[cg_emit_eq] e1=NonReloc info=4 e2=NonReloc info=5 r1=4 r2=5 freereg=6 nactvar=3 line=232
[cg_emit_eq] e1=NonReloc info=18 e2=NonReloc info=19 r1=18 r2=19 freereg=21 nactvar=20 line=235
[cg_emit_eq] e1=NonReloc info=21 e2=KInt info=0 r1=21 r2=128 freereg=22 nactvar=20 line=235
[cg_emit_eq] e1=NonReloc info=21 e2=KInt info=0 r1=21 r2=130 freereg=22 nactvar=20 line=235
[cg_emit_eq] e1=NonReloc info=21 e2=KInt info=0 r1=21 r2=131 freereg=22 nactvar=20 line=235
[cg_emit_eq] e1=NonReloc info=21 e2=KInt info=0 r1=21 r2=131 freereg=22 nactvar=20 line=235
[cg_emit_eq] e1=NonReloc info=22 e2=NonReloc info=23 r1=22 r2=23 freereg=24 nactvar=21 line=244
[cg_emit_eq] e1=NonReloc info=23 e2=NonReloc info=24 r1=23 r2=24 freereg=25 nactvar=22 line=249
[cg_emit_eq] e1=NonReloc info=23 e2=NonReloc info=24 r1=23 r2=24 freereg=25 nactvar=22 line=253
[cg_emit_eq] e1=NonReloc info=23 e2=NonReloc info=24 r1=23 r2=24 freereg=25 nactvar=22 line=253
[cg_emit_eq] e1=NonReloc info=23 e2=NonReloc info=24 r1=23 r2=24 freereg=25 nactvar=22 line=253
[cg_emit_eq] e1=NonReloc info=23 e2=KInt info=0 r1=23 r2=130 freereg=24 nactvar=22 line=253
[cg_emit_eq] e1=NonReloc info=23 e2=NonReloc info=24 r1=23 r2=24 freereg=25 nactvar=22 line=257
[cg_emit_eq] e1=NonReloc info=23 e2=NonReloc info=24 r1=23 r2=24 freereg=25 nactvar=22 line=258
[cg_emit_eq] e1=NonReloc info=23 e2=NonReloc info=24 r1=23 r2=24 freereg=25 nactvar=22 line=258
[cg_emit_eq] e1=NonReloc info=23 e2=NonReloc info=24 r1=23 r2=24 freereg=25 nactvar=22 line=258
[cg_emit_eq] e1=NonReloc info=25 e2=NonReloc info=23 r1=25 r2=23 freereg=26 nactvar=24 line=286
[cg_emit_eq] e1=NonReloc info=25 e2=NonReloc info=26 r1=25 r2=26 freereg=27 nactvar=24 line=290
[cg_emit_eq] e1=NonReloc info=25 e2=NonReloc info=26 r1=25 r2=26 freereg=27 nactvar=24 line=291
[cg_emit_eq] e1=NonReloc info=25 e2=NonReloc info=26 r1=25 r2=26 freereg=27 nactvar=24 line=292
[cg_emit_eq] e1=NonReloc info=25 e2=NonReloc info=26 r1=25 r2=26 freereg=27 nactvar=24 line=293
[cg_emit_eq] e1=NonReloc info=25 e2=NonReloc info=26 r1=25 r2=26 freereg=27 nactvar=24 line=295
[cg_emit_eq] e1=NonReloc info=25 e2=NonReloc info=26 r1=25 r2=26 freereg=27 nactvar=24 line=298
[cg_emit_eq] e1=NonReloc info=29 e2=NonReloc info=31 r1=29 r2=31 freereg=32 nactvar=30 line=303
[cg_emit_eq] e1=NonReloc info=24 e2=KInt info=0 r1=24 r2=133 freereg=26 nactvar=25 line=304
[cg_emit_eq] e1=NonReloc info=26 e2=NonReloc info=27 r1=26 r2=27 freereg=28 nactvar=25 line=310
[cg_emit_eq] e1=NonReloc info=26 e2=NonReloc info=27 r1=26 r2=27 freereg=28 nactvar=25 line=310
[cg_emit_eq] e1=NonReloc info=26 e2=NonReloc info=27 r1=26 r2=27 freereg=28 nactvar=25 line=310
[cg_emit_eq] e1=NonReloc info=29 e2=NonReloc info=33 r1=29 r2=33 freereg=34 nactvar=30 line=314
[cg_emit_eq] e1=NonReloc info=26 e2=KInt info=0 r1=26 r2=127 freereg=27 nactvar=25 line=316
[cg_emit_eq] e1=NonReloc info=33 e2=NonReloc info=34 r1=33 r2=34 freereg=35 nactvar=31 line=323
[cg_emit_eq] e1=NonReloc info=24 e2=KInt info=0 r1=24 r2=130 freereg=26 nactvar=25 line=324
[cg_emit_eq] e1=NonReloc info=25 e2=KInt info=0 r1=25 r2=177 freereg=27 nactvar=26 line=332
[cg_emit_eq] e1=NonReloc info=25 e2=KInt info=0 r1=25 r2=159 freereg=27 nactvar=26 line=338
[cg_emit_eq] e1=NonReloc info=25 e2=KInt info=0 r1=25 r2=128 freereg=27 nactvar=26 line=345
[cg_emit_eq] e1=NonReloc info=25 e2=KInt info=0 r1=25 r2=127 freereg=27 nactvar=26 line=352
[cg_emit_eq] e1=NonReloc info=26 e2=NonReloc info=27 r1=26 r2=27 freereg=28 nactvar=25 line=358
[cg_emit_eq] e1=NonReloc info=26 e2=NonReloc info=27 r1=26 r2=27 freereg=28 nactvar=25 line=359
[cg_emit_eq] e1=NonReloc info=26 e2=NonReloc info=27 r1=26 r2=27 freereg=28 nactvar=25 line=360
[cg_emit_eq] e1=NonReloc info=26 e2=NonReloc info=27 r1=26 r2=27 freereg=28 nactvar=25 line=361
[cg_emit_eq] e1=NonReloc info=26 e2=NonReloc info=27 r1=26 r2=27 freereg=28 nactvar=25 line=362
[cg_emit_eq] e1=NonReloc info=26 e2=NonReloc info=27 r1=26 r2=27 freereg=28 nactvar=25 line=363
[cg_emit_eq] e1=NonReloc info=26 e2=KInt info=0 r1=26 r2=128 freereg=27 nactvar=25 line=365
[cg_emit_eq] e1=NonReloc info=26 e2=KInt info=0 r1=26 r2=128 freereg=27 nactvar=25 line=366
[cg_emit_eq] e1=NonReloc info=26 e2=KInt info=0 r1=26 r2=129 freereg=27 nactvar=25 line=367
[cg_emit_eq] e1=NonReloc info=26 e2=KInt info=0 r1=26 r2=130 freereg=27 nactvar=25 line=368
[cg_emit_eq] e1=NonReloc info=26 e2=KInt info=0 r1=26 r2=131 freereg=27 nactvar=25 line=369
[cg_emit_eq] e1=NonReloc info=25 e2=KInt info=0 r1=25 r2=129 freereg=28 nactvar=27 line=374
[cg_emit_eq] e1=NonReloc info=26 e2=KInt info=0 r1=26 r2=132 freereg=28 nactvar=27 line=374
[cg_emit_eq] e1=NonReloc info=27 e2=NonReloc info=29 r1=27 r2=29 freereg=30 nactvar=28 line=376
[cg_emit_eq] e1=NonReloc info=37 e2=NonReloc info=33 r1=37 r2=33 freereg=38 nactvar=34 line=380
[cg_emit_eq] e1=NonReloc info=30 e2=KInt info=0 r1=30 r2=127 freereg=31 nactvar=29 line=382
[cg_emit_eq] e1=NonReloc info=31 e2=NonReloc info=32 r1=31 r2=32 freereg=33 nactvar=30 line=405
[cg_emit_eq] e1=NonReloc info=31 e2=NonReloc info=32 r1=31 r2=32 freereg=33 nactvar=30 line=406
[cg_emit_eq] e1=NonReloc info=31 e2=KInt info=0 r1=31 r2=129 freereg=32 nactvar=30 line=407
[cg_emit_eq] e1=NonReloc info=31 e2=KInt info=0 r1=31 r2=131 freereg=32 nactvar=30 line=408
[cg_emit_eq] e1=NonReloc info=31 e2=NonReloc info=32 r1=31 r2=32 freereg=33 nactvar=30 line=409
[cg_emit_eq] e1=NonReloc info=31 e2=NonReloc info=32 r1=31 r2=32 freereg=33 nactvar=30 line=410
[cg_emit_eq] e1=NonReloc info=31 e2=NonReloc info=32 r1=31 r2=32 freereg=33 nactvar=30 line=411
[cg_emit_eq] e1=NonReloc info=31 e2=KInt info=0 r1=31 r2=131 freereg=32 nactvar=30 line=414
[cg_emit_eq] e1=NonReloc info=31 e2=KInt info=0 r1=31 r2=131 freereg=32 nactvar=30 line=415
[cg_emit_eq] e1=NonReloc info=34 e2=NonReloc info=36 r1=34 r2=36 freereg=37 nactvar=32 line=421

thread 'main' (9915227) panicked at crates/lua-parse/src/lib.rs:629:9:
assertion `left == right` failed
  left: 34
 right: 35
note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace
[panic] assertion `left == right` failed
  left: 34
 right: 35
