[1/4] Creating LuaState...
[2/4] Opening standard library...
[3/4] Loading source (parse + compile)...
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=1 r1=0 r2=1 freereg=2 nactvar=0 line=7
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=100
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=101
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=102
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=103
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=104
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=105
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=106
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=107
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=114
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=115
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=116
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=117
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=118
[cg_emit_eq] e1=NonReloc info=5 e2=KInt info=0 r1=5 r2=131 freereg=6 nactvar=5 line=120
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=127
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=128
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=129
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=130
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=134
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=135
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=136
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=8 r1=10 r2=8 freereg=11 nactvar=9 line=138
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=140
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=141
[cg_emit_eq] e1=NonReloc info=6 e2=KInt info=0 r1=6 r2=128 freereg=7 nactvar=5 line=144
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=145
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=146
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=147
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=148
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=149
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=150
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=152
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=155
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=156
[cg_emit_eq] e1=NonReloc info=5 e2=NonReloc info=6 r1=5 r2=6 freereg=7 nactvar=5 line=159
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=160
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=160
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=161
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=163
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=164
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=164
[cg_emit_eq] e1=NonReloc info=6 e2=NonReloc info=7 r1=6 r2=7 freereg=8 nactvar=5 line=165
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=5 r1=7 r2=5 freereg=8 nactvar=6 line=173
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=5 r1=7 r2=5 freereg=8 nactvar=6 line=174
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=5 r1=7 r2=5 freereg=8 nactvar=6 line=175
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=5 r1=7 r2=5 freereg=8 nactvar=6 line=176
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=5 r1=7 r2=5 freereg=8 nactvar=6 line=177
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=5 r1=7 r2=5 freereg=8 nactvar=6 line=178
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=5 r1=7 r2=5 freereg=8 nactvar=6 line=179
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=180
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=181
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=182
[cg_emit_eq] e1=NonReloc info=7 e2=KInt info=0 r1=7 r2=217 freereg=8 nactvar=6 line=184
[cg_emit_eq] e1=NonReloc info=7 e2=KInt info=0 r1=7 r2=187 freereg=8 nactvar=6 line=185
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=186
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=187
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=10 r1=9 r2=10 freereg=11 nactvar=8 line=191
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=10 r1=9 r2=10 freereg=11 nactvar=8 line=197
[cg_emit_eq] e1=NonReloc info=9 e2=NonReloc info=10 r1=9 r2=10 freereg=11 nactvar=8 line=202
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=207
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=208
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=5 r1=7 r2=5 freereg=8 nactvar=6 line=209
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=5 r1=7 r2=5 freereg=8 nactvar=6 line=211
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=212
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=214
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=215
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=217
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=218
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=219
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=220
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=222
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=224
[cg_emit_eq] e1=NonReloc info=0 e2=NonReloc info=2 r1=0 r2=2 freereg=4 nactvar=3 line=231
[cg_emit_eq] e1=NonReloc info=4 e2=NonReloc info=5 r1=4 r2=5 freereg=6 nactvar=3 line=231
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=243
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=247
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=251
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=252
[cg_emit_eq] e1=NonReloc info=7 e2=NonReloc info=8 r1=7 r2=8 freereg=9 nactvar=6 line=253
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=256
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=258
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=264
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=265
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=266
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=267
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=268
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=278
[cg_emit_eq] e1=NonReloc info=11 e2=NonReloc info=12 r1=11 r2=12 freereg=13 nactvar=10 line=281
[cg_emit_eq] e1=NonReloc info=12 e2=NonReloc info=13 r1=12 r2=13 freereg=14 nactvar=11 line=287
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=294
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=295
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=296
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=297
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=298
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=299
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=300
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=304
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=305
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=306
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=307
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=308
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=309
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=310
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=311
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=312
[cg_emit_eq] e1=NonReloc info=10 e2=NonReloc info=11 r1=10 r2=11 freereg=12 nactvar=9 line=313
[cg_emit_eq] e1=NonReloc info=3 e2=NonReloc info=0 r1=3 r2=0 freereg=4 nactvar=2 line=323
[cg_emit_eq] e1=NonReloc info=3 e2=NonReloc info=0 r1=3 r2=0 freereg=4 nactvar=2 line=326
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=353
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=354
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=355
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=356
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=357
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=358
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=359
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=360
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=361
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=362
[cg_emit_eq] e1=NonReloc info=8 e2=NonReloc info=9 r1=8 r2=9 freereg=10 nactvar=7 line=363
[cg_emit_eq] e1=NonReloc info=10 e2=KInt info=0 r1=10 r2=128 freereg=11 nactvar=9 line=396
[cg_emit_eq] e1=NonReloc info=12 e2=NonReloc info=13 r1=12 r2=13 freereg=14 nactvar=9 line=403
[cg_emit_eq] e1=NonReloc info=12 e2=NonReloc info=13 r1=12 r2=13 freereg=14 nactvar=9 line=404
[cg_emit_eq] e1=NonReloc info=12 e2=NonReloc info=13 r1=12 r2=13 freereg=14 nactvar=9 line=405
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=407
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=408
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=409
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=410
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=411
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=412
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=413
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=414
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=415
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=417
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=422
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=423
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=424
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=425
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=426
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=10 line=427
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=12 line=448
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=12 line=449
[cg_emit_eq] e1=NonReloc info=14 e2=NonReloc info=15 r1=14 r2=15 freereg=16 nactvar=12 line=450
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=12 line=451
[cg_emit_eq] e1=NonReloc info=15 e2=NonReloc info=16 r1=15 r2=16 freereg=17 nactvar=12 line=455
[cg_emit_eq] e1=NonReloc info=15 e2=NonReloc info=16 r1=15 r2=16 freereg=17 nactvar=12 line=456
[cg_emit_eq] e1=NonReloc info=12 e2=NonReloc info=13 r1=12 r2=13 freereg=14 nactvar=11 line=465
[cg_emit_eq] e1=NonReloc info=13 e2=NonReloc info=14 r1=13 r2=14 freereg=15 nactvar=12 line=467
[cg_emit_eq] e1=NonReloc info=11 e2=NonReloc info=12 r1=11 r2=12 freereg=13 nactvar=10 line=471
[cg_emit_eq] e1=NonReloc info=5 e2=KInt info=0 r1=5 r2=131 freereg=6 nactvar=4 line=485
[cg_emit_eq] e1=NonReloc info=4 e2=NonReloc info=5 r1=4 r2=5 freereg=6 nactvar=3 line=490
[4/4] Executing chunk...
testing strings and string library
[err] pcall_k failed: Runtime: [string "_soft = true..."]:202: assertion failed!
